unit_id	source_id	kind	label	source_location	source_data	route	action	search_key	mapping_hint	mapping_record
FC16-C12-U042	FC16	Definition	Tits index	§35.5; p. 227	The Tits index records the absolute Dynkin diagram, the subset of simple roots vanishing on S (the anisotropic kernel nodes), and the Galois action on the remaining diagram; roots in a common orbit have the same restriction to S.	unmatched	search	Tits index	Tits-index data are direct; compatibility of Galois orbits with restricted roots remains unchecked	chapter-12-survey-of-rationality-properties-and-appendix-fc16.md
FC16-C12-U044	FC16	Definition/result	reflection relative to a root vector	Appendix A.1; p. 229	A reflection relative to nonzero α sends α to −α and fixes a hyperplane pointwise. If a finite spanning set Φ is reflection-stable, the reflection attached to α∈Φ is uniquely determined.	mathlib	reuse	reflection relative to a root vector	reflections relative to a root vector and uniqueness are library-owned	chapter-12-survey-of-rationality-properties-and-appendix-fc16.md
FC16-C12-U045	FC16	Definition	abstract root system	Appendix A.2; p. 229	An abstract root system Φ⊂E is finite, spans E, omits 0, has only ±α on each root line, is stable under a reflection s_α for each root, and satisfies the integral Cartan condition s_α(β)−β∈Zα. Root-system isomorphisms preserve these integers; rank is dim E.	mathlib	reuse	abstract root system	exact/equivalent formalization	chapter-12-survey-of-rationality-properties-and-appendix-fc16.md
FC16-C12-U046	FC16	Definition/result	Weyl group and invariant inner product	Appendix A.3; p. 229	W(Φ)=⟨s_α⟩ is finite and preserves an inner product for which s_α(β)=β−⟨β,α⟩α with Cartan integer ⟨β,α⟩=2(β,α)/(α,α).	unmatched	search	Weyl group and invariant inner product	Weyl group, invariant form and reflection formula are native; explicit finiteness theorem remains unlocated	chapter-12-survey-of-rationality-properties-and-appendix-fc16.md
FC16-C12-U047	FC16	Definition/results	bases, Weyl chambers and positive roots	Appendix A.4; pp. 229–230	A base Δ is a vector-space basis in which each root has integral coefficients all of one sign. Bases exist, W acts simply transitively on them, and they correspond to Weyl chambers; they define simple, positive and negative roots and the recorded two-root reduction properties.	unmatched	search	bases, Weyl chambers and positive roots	bases, base existence and positive roots are native; chamber correspondence and simple transitivity remain absent	chapter-12-survey-of-rationality-properties-and-appendix-fc16.md
FC16-C12-U048	FC16	Definition/result	length in a Weyl group	Appendix A.5; pp. 229–230	W is generated by simple reflections. The length of w is its minimal simple-reflection word length and equals the number of positive roots sent negative; a simple reflection permutes all positive roots except its own root.	unmatched	search	length in a Weyl group	simple-reflection generation is native; Coxeter length/inversion-count theorem is absent	chapter-12-survey-of-rationality-properties-and-appendix-fc16.md
FC16-C12-U050	FC16	Definition/result	irreducible root systems and their decomposition	Appendix A.7; pp. 230–231	Φ is irreducible when it cannot be split into mutually orthogonal proper root subsets. Every root system decomposes uniquely into irreducible components.	unmatched	search	irreducible root systems and their decomposition	irreducibility predicate is native; unique orthogonal decomposition remains absent	chapter-12-survey-of-rationality-properties-and-appendix-fc16.md
FC16-C12-U053	FC16	Definition/result	abstract weight lattice and fundamental group table	Appendix A.9; p. 231	Abstract weights λ satisfy integral Cartan pairings with all roots. They form a lattice Λ containing the root lattice Λ_r with finite index, with basis of fundamental dominant weights relative to Δ; the source records Λ/Λ_r for every irreducible type.	unmatched	search	abstract weight lattice and fundamental group table	integral-weight and simple-root coordinate data are native; abstract weight-lattice quotient/table remains absent	chapter-12-survey-of-rationality-properties-and-appendix-fc16.md
FC16-C12-U054	FC16	Definition/result	dominant weights and root order	Appendix A.10; p. 231	A weight is dominant when its fundamental-weight coordinates are nonnegative. Each W-orbit contains a unique dominant weight; λ≥μ when λ−μ is a nonnegative integral sum of positive roots, and dominant λ satisfies λ≥wλ for all w∈W.	unmatched	search	dominant weights and root order	dominance and root order are direct coordinate predicates; unique dominant orbit representative and λ≥wλ theorem remain absent	chapter-12-survey-of-rationality-properties-and-appendix-fc16.md
FC16-C12-U055	FC16	Definition/result	dual root system	Appendix A.11; p. 231	The coroots α∨=2α/(α,α) form the dual root system Φ∨. Its Cartan matrix is transposed, its Weyl group is canonically W, and simple coroots are the dual linear functions characterized by value 2 on their root and 0 on the other fundamental weights.	unmatched	search	dual root system	dual root system itself is library-owned; canonical Weyl-group/Cartan comparison is only partial	chapter-12-survey-of-rationality-properties-and-appendix-fc16.md
FC17-KER-U00010	FC17	Notation	Kerodon 0009	1.1.0.1; §1.1 Simplicial Sets	Kerodon 0009	missing	search	Kerodon 0009		—
FC17-KER-U00011	FC17	Definition	The Simplex Category	1.1.0.2; §1.1 Simplicial Sets	The Simplex Category	missing	search	The Simplex Category		—
FC17-KER-U00013	FC17	Definition	Kerodon 000C	1.1.0.4; §1.1 Simplicial Sets	Kerodon 000C	missing	search	Kerodon 000C		—
FC17-KER-U00014	FC17	Notation	Kerodon 000D	1.1.0.5; §1.1 Simplicial Sets	Kerodon 000D	missing	search	Kerodon 000D		—
FC17-KER-U00018	FC17	Definition	Kerodon 000H	1.1.0.6; §1.1 Simplicial Sets	Kerodon 000H	missing	search	Kerodon 000H		—
FC17-KER-U05752	FC17	Notation	Kerodon 04Z5	1.1.0.7; §1.1 Simplicial Sets	Kerodon 04Z5	missing	search	Kerodon 04Z5		—
FC17-KER-U05754	FC17	Definition	Kerodon 04Z7	1.1.0.11; §1.1 Simplicial Sets	Kerodon 04Z7	missing	search	Kerodon 04Z7		—
FC17-KER-U05756	FC17	Notation	Kerodon 04Z9	1.1.0.13; §1.1 Simplicial Sets	Kerodon 04Z9	missing	search	Kerodon 04Z9		—
FC17-KER-U05759	FC17	Notation	Kerodon 04ZC	1.1.1.1; §1.1 Simplicial Sets › §1.1.1 Face Operators	Kerodon 04ZC	missing	search	Kerodon 04ZC		—
FC17-KER-U05760	FC17	Definition	Kerodon 04ZD	1.1.1.2; §1.1 Simplicial Sets › §1.1.1 Face Operators	Kerodon 04ZD	missing	search	Kerodon 04ZD		—
FC17-KER-U05761	FC17	Construction	Face Operators	1.1.1.4; §1.1 Simplicial Sets › §1.1.1 Face Operators	Face Operators	missing	search	Face Operators		—
FC17-KER-U05766	FC17	Construction	Degeneracy Operators	1.1.2.1; §1.1 Simplicial Sets › §1.1.2 Degeneracy Operators	Degeneracy Operators	missing	search	Degeneracy Operators		—
FC17-KER-U05767	FC17	Notation	Kerodon 04ZL	1.1.2.2; §1.1 Simplicial Sets › §1.1.2 Degeneracy Operators	Kerodon 04ZL	missing	search	Kerodon 04ZL		—
FC17-KER-U00037	FC17	Definition	Kerodon 0012	1.1.2.3; §1.1 Simplicial Sets › §1.1.2 Degeneracy Operators	Kerodon 0012	missing	search	Kerodon 0012		—
FC17-KER-U05772	FC17	Notation	Kerodon 04ZR	1.1.2.12; §1.1 Simplicial Sets › §1.1.2 Degeneracy Operators	Kerodon 04ZR	missing	search	Kerodon 04ZR		—
FC17-KER-U00044	FC17	Definition	Kerodon 0019	1.1.3.1; §1.1 Simplicial Sets › §1.1.3 Dimensions of Simplicial Sets	Kerodon 0019	missing	search	Kerodon 0019		—
FC17-KER-U01059	FC17	Construction	The Category of Simplices	1.1.3.9; §1.1 Simplicial Sets › §1.1.3 Dimensions of Simplicial Sets	The Category of Simplices	missing	search	The Category of Simplices		—
FC17-KER-U00040	FC17	Construction	Kerodon 0015	1.1.4.1; §1.1 Simplicial Sets › §1.1.4 The Skeletal Filtration	Kerodon 0015	missing	search	Kerodon 0015		—
FC17-KER-U00026	FC17	Construction	The Boundary of $\Delta ^ n$	1.1.4.10; §1.1 Simplicial Sets › §1.1.4 The Skeletal Filtration	The Boundary of $\Delta ^ n$	missing	search	The Boundary of $\Delta ^ n$		—
FC17-KER-U00537	FC17	Construction	Kerodon 00FS	1.1.5.2; §1.1 Simplicial Sets › §1.1.5 Discrete Simplicial Sets	Kerodon 00FS	missing	search	Kerodon 00FS		—
FC17-KER-U00544	FC17	Definition	Kerodon 00FZ	1.1.5.10; §1.1 Simplicial Sets › §1.1.5 Discrete Simplicial Sets	Kerodon 00FZ	missing	search	Kerodon 00FZ		—
FC17-KER-U00546	FC17	Notation	Kerodon 00G1	1.1.5.12; §1.1 Simplicial Sets › §1.1.5 Discrete Simplicial Sets	Kerodon 00G1	missing	search	Kerodon 00G1		—
FC17-KER-U00049	FC17	Definition	Kerodon 001E	1.1.6.1; §1.1 Simplicial Sets › §1.1.6 Directed Graphs as Simplicial Sets	Kerodon 001E	missing	search	Kerodon 001E		—
FC17-KER-U00053	FC17	Definition	Kerodon 001J	1.1.6.5; §1.1 Simplicial Sets › §1.1.6 Directed Graphs as Simplicial Sets	Kerodon 001J	missing	search	Kerodon 001J		—
FC17-KER-U00551	FC17	Definition	Kerodon 00G6	1.2.1.1; §1.2 From Topological Spaces to Simplicial Sets › §1.2.1 Connected Components of Simplicial Sets	Kerodon 00G6	missing	search	Kerodon 00G6		—
FC17-KER-U00556	FC17	Definition	Kerodon 00GB	1.2.1.6; §1.2 From Topological Spaces to Simplicial Sets › §1.2.1 Connected Components of Simplicial Sets	Kerodon 00GB	missing	search	Kerodon 00GB		—
FC17-KER-U00558	FC17	Definition	Connected Components	1.2.1.8; §1.2 From Topological Spaces to Simplicial Sets › §1.2.1 Connected Components of Simplicial Sets	Connected Components	missing	search	Connected Components		—
FC17-KER-U00568	FC17	Construction	The Component Map	1.2.1.18; §1.2 From Topological Spaces to Simplicial Sets › §1.2.1 Connected Components of Simplicial Sets	The Component Map	missing	search	The Component Map		—
FC17-KER-U05792	FC17	Notation	The $n$-Simplex	1.2.2.1; §1.2 From Topological Spaces to Simplicial Sets › §1.2.2 The Singular Simplicial Set of a Topological Space	The $n$-Simplex	missing	search	The $n$-Simplex		—
FC17-KER-U00060	FC17	Construction	Kerodon 001R	1.2.2.2; §1.2 From Topological Spaces to Simplicial Sets › §1.2.2 The Singular Simplicial Set of a Topological Space	Kerodon 001R	missing	search	Kerodon 001R		—
FC17-KER-U00067	FC17	Definition	Kerodon 001Y	1.2.3.1; §1.2 From Topological Spaces to Simplicial Sets › §1.2.3 The Geometric Realization of a Simplicial Set	Kerodon 001Y	missing	search	Kerodon 001Y		—
FC17-KER-U00069	FC17	Notation	Kerodon 0020	1.2.3.3; §1.2 From Topological Spaces to Simplicial Sets › §1.2.3 The Geometric Realization of a Simplicial Set	Kerodon 0020	missing	search	Kerodon 0020		—
FC17-KER-U00073	FC17	Notation	Kerodon 0024	1.2.3.7; §1.2 From Topological Spaces to Simplicial Sets › §1.2.3 The Geometric Realization of a Simplicial Set	Kerodon 0024	missing	search	Kerodon 0024		—
FC17-KER-U00029	FC17	Construction	The Horn $\Lambda ^{n}_{i}$	1.2.4.1; §1.2 From Topological Spaces to Simplicial Sets › §1.2.4 Horns	The Horn $\Lambda ^{n}_{i}$	missing	search	The Horn $\Lambda ^{n}_{i}$		—
FC17-KER-U00086	FC17	Definition	Kerodon 002H	1.2.5.1; §1.2 From Topological Spaces to Simplicial Sets › §1.2.5 Kan Complexes	Kerodon 002H	missing	search	Kerodon 002H		—
FC17-KER-U00091	FC17	Construction	Kerodon 002N	1.3.1.1; §1.3 From Categories to Simplicial Sets › §1.3.1 The Nerve of a Category	Kerodon 002N	missing	search	Kerodon 002N		—
FC17-KER-U05168	FC17	Definition	Kerodon 04FZ	1.3.2.1; §1.3 From Categories to Simplicial Sets › §1.3.2 Example: Monoids as Simplicial Sets	Kerodon 04FZ	missing	search	Kerodon 04FZ		—
FC17-KER-U00400	FC17	Definition	Kerodon 00BR	1.3.2.3; §1.3 From Categories to Simplicial Sets › §1.3.2 Example: Monoids as Simplicial Sets	Kerodon 00BR	missing	search	Kerodon 00BR		—
FC17-KER-U05169	FC17	Construction	Kerodon 04G0	1.3.2.5; §1.3 From Categories to Simplicial Sets › §1.3.2 Example: Monoids as Simplicial Sets	Kerodon 04G0	missing	search	Kerodon 04G0		—
FC17-KER-U00109	FC17	Definition	Kerodon 0036	1.3.5.1; §1.3 From Categories to Simplicial Sets › §1.3.5 The Nerve of a Groupoid	Kerodon 0036	missing	search	Kerodon 0036		—
FC17-KER-U00255	FC17	Construction	Kerodon 007G	1.3.5.4; §1.3 From Categories to Simplicial Sets › §1.3.5 The Nerve of a Groupoid	Kerodon 007G	missing	search	Kerodon 007G		—
